,k,testing_disparity,model,metric,Group 0 value,Group 1 value,diff,overall
0.4444444444444444,3.0,1.5,TestedOnlyModel,ROCGap,0.1331214285714286,-0.0200183859567099,0.1531398145281385,
0.4444444444444444,3.0,1.5,DCEMModel,AUC,0.4991935483870968,0.5979724249797242,-0.0987788765926274,0.5896038238808714
0.4444444444444444,3.0,1.5,DCEMModel,xAUC,0.497323600973236,0.5910138248847926,-0.0936902239115565,
0.4444444444444444,3.0,1.5,DCEMModel,ROCGap,0.002355238095238,-0.1013542673523809,0.103709505447619,
0.4444444444444444,3.0,1.5,YObsModel,AUC,0.5701612903225807,0.3987486965589155,0.1714125937636651,0.4168857431749241
0.4444444444444444,3.0,1.5,YObsModel,xAUC,0.5452554744525547,0.4402457757296467,0.105009698722908,
0.4444444444444444,3.0,1.5,YObsModel,ROCGap,0.1945001271587302,-0.0205336476190476,0.2150337747777778,
0.4444444444444444,2.0,1.0,TestedOnlyModel,AUC,0.5983870967741935,0.4359054570733403,0.1624816397008532,0.451907344425039
0.4444444444444444,2.0,1.0,TestedOnlyModel,xAUC,0.5869829683698297,0.4588325652841782,0.1281504030856514,
0.4444444444444444,2.0,1.0,TestedOnlyModel,ROCGap,0.1640736769047618,-0.001340465547619,0.1654141424523809,
0.4444444444444444,2.0,1.0,DCEMModel,AUC,0.4862903225806451,0.5830610589734677,-0.0967707363928225,0.5727180807059472
0.4444444444444444,2.0,1.0,DCEMModel,xAUC,0.5115571776155717,0.5592165898617512,-0.0476594122461794,
0.4444444444444444,2.0,1.0,DCEMModel,ROCGap,0.0014747619047619,-0.0983519139047619,0.0998266758095238,
0.4444444444444444,2.0,1.0,YObsModel,AUC,0.542741935483871,0.3982157339821573,0.1445262015017136,0.4127401415571284
0.4444444444444444,2.0,1.0,YObsModel,xAUC,0.5184914841849149,0.430952380952381,0.0875391032325338,
0.4444444444444444,2.0,1.0,YObsModel,ROCGap,0.1643660196285714,-0.0203314285714285,0.1846974482,
0.4444444444444444,0.25,1.0,TestedOnlyModel,AUC,0.4693548387096774,0.3693198934074846,0.1000349453021927,0.3806875631951466
0.4444444444444444,0.25,1.0,TestedOnlyModel,xAUC,0.4254257907542579,0.4174347158218126,0.0079910749324453,
0.4444444444444444,0.25,1.0,TestedOnlyModel,ROCGap,0.1022023809523809,-0.0024229182645502,0.1046252992169312,
0.4444444444444444,0.25,1.0,DCEMModel,AUC,0.5225806451612903,0.5610705596107056,-0.0384899144494153,0.5558691056163251
0.4444444444444444,0.25,1.0,DCEMModel,xAUC,0.5697080291970803,0.5084485407066052,0.0612594884904751,
0.4444444444444444,0.25,1.0,DCEMModel,ROCGap,0.0211890476190476,-0.0613207326749534,0.082509780294001,
0.4444444444444444,0.25,1.0,YObsModel,AUC,0.4709677419354838,0.370165681844514,0.1008020600909698,0.380733523301774
0.4444444444444444,0.25,1.0,YObsModel,xAUC,0.4070559610705596,0.4251920122887865,-0.0181360512182268,
0.4444444444444444,0.25,1.0,YObsModel,ROCGap,0.1065084366897959,-0.0043580952380952,0.1108665319278911,
0.4444444444444444,0.5,0.5,TestedOnlyModel,AUC,0.5145161290322581,0.3753794461823659,0.1391366828498921,0.3889419983454361
0.4444444444444444,0.5,0.5,TestedOnlyModel,xAUC,0.4781021897810219,0.4094470046082949,0.068655185172727,
0.4444444444444444,0.5,0.5,TestedOnlyModel,ROCGap,0.1388088831845238,0.0,0.1388088831845238,
0.4444444444444444,0.5,0.5,DCEMModel,AUC,0.5338709677419354,0.5585447804425907,-0.0246738127006552,0.5555014247633054
0.4444444444444444,0.5,0.5,DCEMModel,xAUC,0.5585158150851581,0.5401689708141321,0.018346844271026,
0.4444444444444444,0.5,0.5,DCEMModel,ROCGap,0.0258071428571428,-0.0438835338786482,0.069690676735791,
0.4444444444444444,0.5,0.5,YObsModel,AUC,0.5161290322580645,0.3979260804078322,0.1182029518502322,0.4094585899439287
0.4444444444444444,0.5,0.5,YObsModel,xAUC,0.4787104622871046,0.4377880184331797,0.0409224438539249,
0.4444444444444444,0.5,0.5,YObsModel,ROCGap,0.1278093890707483,-0.0103666666666666,0.1381760557374149,
0.4444444444444444,1.0,0.5,TestedOnlyModel,AUC,0.5491935483870968,0.418943343760862,0.1302502046262347,0.4322456108098171
0.4444444444444444,1.0,0.5,TestedOnlyModel,xAUC,0.5329683698296837,0.4458525345622119,0.0871158352674716,
0.4444444444444444,1.0,0.5,TestedOnlyModel,ROCGap,0.1301593696666666,-0.0005495238095238,0.1307088934761904,
0.4444444444444444,1.0,0.5,DCEMModel,AUC,0.4217741935483871,0.5706870582782991,-0.148912864729912,0.5554830407206545
0.4444444444444444,1.0,0.5,DCEMModel,xAUC,0.4701946472019465,0.5231182795698924,-0.0529236323679459,
0.4444444444444444,1.0,0.5,DCEMModel,ROCGap,0.0023390476190476,-0.1524595873846791,0.1547986350037267,
0.4444444444444444,1.0,0.5,YObsModel,AUC,0.6016129032258064,0.4062796894913683,0.195333213734438,0.4271348469528449
0.4444444444444444,1.0,0.5,YObsModel,xAUC,0.5908759124087591,0.4431643625192012,0.1477115498895579,
0.4444444444444444,1.0,0.5,YObsModel,ROCGap,0.2174623864234433,-0.0182838095238095,0.2357461959472528,
0.4444444444444444,3.0,2.0,TestedOnlyModel,AUC,0.507258064516129,0.5603638048893523,-0.0531057403732233,0.5565125471091092
0.4444444444444444,3.0,2.0,TestedOnlyModel,xAUC,0.4962287104622871,0.5745775729646697,-0.0783488625023826,
0.4444444444444444,3.0,2.0,TestedOnlyModel,ROCGap,0.0203866666666666,-0.0733218546320346,0.0937085212987012,
0.4444444444444444,3.0,2.0,DCEMModel,AUC,0.6274193548387097,0.6150851581508516,0.012334196687858,0.6173177681772222
0.4444444444444444,3.0,2.0,DCEMModel,xAUC,0.6211678832116788,0.6254992319508449,-0.004331348739166,
0.4444444444444444,3.0,2.0,DCEMModel,ROCGap,0.039920779047619,-0.0265438821333333,0.0664646611809523,
0.4444444444444444,3.0,2.0,YObsModel,AUC,0.5241935483870968,0.3944270652299849,0.1297664831571118,0.4075926096148543
0.4444444444444444,3.0,2.0,YObsModel,xAUC,0.4894160583941606,0.4340245775729646,0.0553914808211959,
0.4444444444444444,3.0,2.0,YObsModel,ROCGap,0.1514160196285714,-0.0196088857142857,0.1710249053428571,
0.4444444444444444,0.3333333333333333,2.0,TestedOnlyModel,AUC,0.5846774193548387,0.3760398563318271,0.2086375630230116,0.396957440941263
0.4444444444444444,0.3333333333333333,2.0,TestedOnlyModel,xAUC,0.5167883211678832,0.4446236559139785,0.0721646652539046,
0.4444444444444444,0.3333333333333333,2.0,TestedOnlyModel,ROCGap,0.2096833077627705,0.0,0.2096833077627705,
0.4444444444444444,0.3333333333333333,2.0,DCEMModel,AUC,0.5701612903225807,0.5306453481635963,0.0395159421589843,0.5355547384869933
0.4444444444444444,0.3333333333333333,2.0,DCEMModel,xAUC,0.5869829683698297,0.5096774193548387,0.0773055490149909,
0.4444444444444444,0.3333333333333333,2.0,DCEMModel,ROCGap,0.0476609523809523,-0.0118273488935574,0.0594883012745098,
0.4444444444444444,0.3333333333333333,2.0,YObsModel,AUC,0.5306451612903226,0.4143784034294983,0.1162667578608242,0.4276771762110488
0.4444444444444444,0.3333333333333333,2.0,YObsModel,xAUC,0.4774939172749392,0.4708909370199692,0.0066029802549699,
0.4444444444444444,0.3333333333333333,2.0,YObsModel,ROCGap,0.1258283752952381,-0.0067795238095238,0.1326078991047619,
0.4444444444444444,4.0,1.0,TestedOnlyModel,AUC,0.5798387096774194,0.5567141698528559,0.0231245398245634,0.5591230811655483
0.4444444444444444,4.0,1.0,TestedOnlyModel,xAUC,0.5633819951338199,0.5688172043010753,-0.0054352091672553,
0.4444444444444444,4.0,1.0,TestedOnlyModel,ROCGap,0.07215,-0.0490908617662337,0.1212408617662337,
0.4444444444444444,4.0,1.0,DCEMModel,AUC,0.5774193548387097,0.6402850191171359,-0.0628656642784262,0.6339277507123816
0.4444444444444444,4.0,1.0,DCEMModel,xAUC,0.5699513381995134,0.6385560675883256,-0.0686047293888122,
0.4444444444444444,4.0,1.0,DCEMModel,ROCGap,0.0078704761904761,-0.0704385778458874,0.0783090540363636,
0.4444444444444444,4.0,1.0,YObsModel,AUC,0.5830645161290322,0.4067663074962345,0.1762982086327977,0.4249931059840058
0.4444444444444444,4.0,1.0,YObsModel,xAUC,0.5491484184914842,0.4506144393241167,0.0985339791673674,
0.4444444444444444,4.0,1.0,YObsModel,ROCGap,0.1966302464761905,-0.0188860285714285,0.2155162750476191,
0.4444444444444444,1.0,1.5,TestedOnlyModel,AUC,0.6185483870967742,0.4256633066852044,0.1928850804115697,0.4438183656586083
0.4444444444444444,1.0,1.5,TestedOnlyModel,xAUC,0.6027980535279805,0.4500768049155146,0.1527212486124659,
0.4444444444444444,1.0,1.5,TestedOnlyModel,ROCGap,0.1938689441818181,-0.0006038095238095,0.1944727537056277,
0.4444444444444444,1.0,1.5,DCEMModel,AUC,0.5419354838709678,0.5586722280152937,-0.0167367441443259,0.557615589668168
0.4444444444444444,1.0,1.5,DCEMModel,xAUC,0.5925790754257908,0.5264976958525346,0.0660813795732562,
0.4444444444444444,1.0,1.5,DCEMModel,ROCGap,0.0301841669215686,-0.0455505984761904,0.0757347653977591,
0.4444444444444444,1.0,1.5,YObsModel,AUC,0.6435483870967742,0.4154906731549067,0.2280577139418674,0.4383123448846401
0.4444444444444444,1.0,1.5,YObsModel,xAUC,0.6115571776155718,0.4618279569892473,0.1497292206263245,
0.4444444444444444,1.0,1.5,YObsModel,ROCGap,0.2377304031385282,-0.0085019047619047,0.2462323079004329,
0.4444444444444444,1.0,1.0,TestedOnlyModel,AUC,0.5951612903225807,0.4491252462055382,0.1460360441170425,0.4625333210773049
0.4444444444444444,1.0,1.0,TestedOnlyModel,xAUC,0.5816301703163017,0.4689708141321044,0.1126593561841972,
0.4444444444444444,1.0,1.0,TestedOnlyModel,ROCGap,0.1473504521449275,-0.0010566666666666,0.1484071188115942,
0.4444444444444444,1.0,1.0,DCEMModel,AUC,0.5580645161290323,0.5489977986328352,0.0090667174961971,0.5487177130250942
0.4444444444444444,1.0,1.0,DCEMModel,xAUC,0.5855231143552312,0.5282642089093702,0.0572589054458609,
0.4444444444444444,1.0,1.0,DCEMModel,ROCGap,0.0311990118879551,-0.0215895238095238,0.0527885356974789,
0.4444444444444444,1.0,1.0,YObsModel,AUC,0.6379032258064516,0.4142046112849032,0.2236986145215483,0.4371265741336519
0.4444444444444444,1.0,1.0,YObsModel,xAUC,0.6113138686131386,0.4576804915514593,0.1536333770616793,
0.4444444444444444,1.0,1.0,YObsModel,ROCGap,0.2356381038398268,-0.0088228571428571,0.244460960982684,
0.4444444444444444,2.0,0.5,TestedOnlyModel,AUC,0.567741935483871,0.4400185378287568,0.1277233976551141,0.45192572846769
0.4444444444444444,2.0,0.5,TestedOnlyModel,xAUC,0.5605839416058395,0.4502304147465438,0.1103535268592956,
0.4444444444444444,2.0,0.5,TestedOnlyModel,ROCGap,0.1353092132212885,-0.0073819177478991,0.1426911309691876,
0.4444444444444444,2.0,0.5,DCEMModel,AUC,0.4983870967741935,0.6003359981462171,-0.1019489013720235,0.5896773600514753
0.4444444444444444,2.0,0.5,DCEMModel,xAUC,0.5321167883211679,0.5730414746543778,-0.0409246863332098,
0.4444444444444444,2.0,0.5,DCEMModel,ROCGap,0.0003980952380952,-0.1028643340448179,0.1032624292829131,
0.4444444444444444,2.0,0.5,YObsModel,AUC,0.5443548387096774,0.4056308654848801,0.1387239732247973,0.4199374942549866
0.4444444444444444,2.0,0.5,YObsModel,xAUC,0.5141119221411192,0.4406298003072196,0.0734821218338995,
0.4444444444444444,2.0,0.5,YObsModel,ROCGap,0.1592131624857143,-0.0184203142857142,0.1776334767714286,
0.4444444444444444,10.0,1.5,TestedOnlyModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.4444444444444444,10.0,1.5,TestedOnlyModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.4444444444444444,10.0,1.5,TestedOnlyModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.4444444444444444,10.0,1.5,DCEMModel,AUC,0.6459677419354839,0.6329741629011701,0.0129935790343137,0.6353984741244599
0.4444444444444444,10.0,1.5,DCEMModel,xAUC,0.6288321167883212,0.6544546850998464,-0.0256225683115252,
0.4444444444444444,10.0,1.5,DCEMModel,ROCGap,0.0773685714285714,-0.0643568902857142,0.1417254617142857,
0.4444444444444444,10.0,1.5,YObsModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.4444444444444444,10.0,1.5,YObsModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.4444444444444444,10.0,1.5,YObsModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.4444444444444444,4.0,1.5,TestedOnlyModel,AUC,0.5645161290322581,0.4543969412582551,0.1101191877740029,0.4653828476882066
0.4444444444444444,4.0,1.5,TestedOnlyModel,xAUC,0.5355231143552311,0.4821044546850998,0.0534186596701313,
0.4444444444444444,4.0,1.5,TestedOnlyModel,ROCGap,0.1293085714285714,-0.0191888621471861,0.1484974335757576,
0.4444444444444444,4.0,1.5,DCEMModel,AUC,0.6120967741935484,0.6337851929092805,-0.0216884187157321,0.6338174464564758
0.4444444444444444,4.0,1.5,DCEMModel,xAUC,0.5989051094890511,0.6464669738863287,-0.0475618643972776,
0.4444444444444444,4.0,1.5,DCEMModel,ROCGap,0.01997321,-0.0435408533605442,0.0635140633605442,
0.4444444444444444,4.0,1.5,YObsModel,AUC,0.5887096774193549,0.4015757154443286,0.1871339619750263,0.4201029506388455
0.4444444444444444,4.0,1.5,YObsModel,xAUC,0.5423357664233577,0.4495391705069124,0.0927965959164452,
0.4444444444444444,4.0,1.5,YObsModel,ROCGap,0.207468045952381,-0.0187479333333333,0.2262159792857143,
0.4444444444444444,3.0,0.6666666666666667,TestedOnlyModel,AUC,0.5209677419354839,0.4576874058625883,0.0632803360728955,0.4647761742807243
0.4444444444444444,3.0,0.6666666666666667,TestedOnlyModel,xAUC,0.5009732360097323,0.4844086021505376,0.0165646338591946,
0.4444444444444444,3.0,0.6666666666666667,TestedOnlyModel,ROCGap,0.0869623809523809,-0.0236286335714285,0.1105910145238095,
0.4444444444444444,3.0,0.6666666666666667,DCEMModel,AUC,0.4709677419354838,0.5942301007994438,-0.1232623588639599,0.582047982351319
0.4444444444444444,3.0,0.6666666666666667,DCEMModel,xAUC,0.483941605839416,0.5742703533026113,-0.0903287474631953,
0.4444444444444444,3.0,0.6666666666666667,DCEMModel,ROCGap,0.0008828571428571,-0.1234248645887445,0.1243077217316017,
0.4444444444444444,3.0,0.6666666666666667,YObsModel,AUC,0.5717741935483871,0.3980535279805353,0.1737206655678518,0.4158102766798419
0.4444444444444444,3.0,0.6666666666666667,YObsModel,xAUC,0.5394160583941606,0.4451612903225806,0.0942547680715799,
0.4444444444444444,3.0,0.6666666666666667,YObsModel,ROCGap,0.1979569720095238,-0.0232488857142857,0.2212058577238095,
0.5555555555555556,5.0,1.0,TestedOnlyModel,AUC,0.6846774193548387,0.4938014135094427,0.190876005845396,0.5124184208107363
0.5555555555555556,5.0,1.0,TestedOnlyModel,xAUC,0.6694647201946472,0.5198156682027649,0.1496490519918822,
0.5555555555555556,5.0,1.0,TestedOnlyModel,ROCGap,0.2094710655238095,-0.0187031478614718,0.2281742133852813,
0.5555555555555556,5.0,1.0,DCEMModel,AUC,0.6475806451612903,0.6346078090603638,0.0129728361009264,0.6360970677451971
0.5555555555555556,5.0,1.0,DCEMModel,xAUC,0.6619221411192214,0.6274961597542242,0.0344259813649971,
0.5555555555555556,5.0,1.0,DCEMModel,ROCGap,0.0546246226666666,-0.0408523809523809,0.0954770036190476,
0.5555555555555556,5.0,1.0,YObsModel,AUC,0.5782258064516129,0.4199860966284324,0.1582397098231805,0.4362165640224285
0.5555555555555556,5.0,1.0,YObsModel,xAUC,0.539051094890511,0.4645161290322581,0.0745349658582528,
0.5555555555555556,5.0,1.0,YObsModel,ROCGap,0.179967554047619,-0.0210344016190476,0.2010019556666667,
0.5555555555555556,1.0,2.0,TestedOnlyModel,AUC,0.6137096774193549,0.4387093036728073,0.1750003737465476,0.4561908263627172
0.5555555555555556,1.0,2.0,TestedOnlyModel,xAUC,0.5902676399026764,0.4699692780337942,0.1202983618688822,
0.5555555555555556,1.0,2.0,TestedOnlyModel,ROCGap,0.1793095065333333,-0.0030423809523809,0.1823518874857143,
0.5555555555555556,1.0,2.0,DCEMModel,AUC,0.4564516129032258,0.5279573629938593,-0.0715057500906334,0.5202684070227043
0.5555555555555556,1.0,2.0,DCEMModel,xAUC,0.5136253041362531,0.4776497695852534,0.0359755345509996,
0.5555555555555556,1.0,2.0,DCEMModel,ROCGap,0.0029009523809523,-0.0749916018981937,0.0778925542791461,
0.5555555555555556,1.0,2.0,YObsModel,AUC,0.5975806451612903,0.4156876375854478,0.1818930075758424,0.4340012868829855
0.5555555555555556,1.0,2.0,YObsModel,xAUC,0.5490267639902676,0.4710445468509984,0.0779822171392691,
0.5555555555555556,1.0,2.0,YObsModel,ROCGap,0.1960309460571428,-0.0106942857142857,0.2067252317714286,
0.5555555555555556,10.0,0.5,TestedOnlyModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.5555555555555556,10.0,0.5,TestedOnlyModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.5555555555555556,10.0,0.5,TestedOnlyModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.5555555555555556,10.0,0.5,DCEMModel,AUC,0.6459677419354839,0.6329741629011701,0.0129935790343137,0.6353984741244599
0.5555555555555556,10.0,0.5,DCEMModel,xAUC,0.6288321167883212,0.6544546850998464,-0.0256225683115252,
0.5555555555555556,10.0,0.5,DCEMModel,ROCGap,0.0773685714285714,-0.0643568902857142,0.1417254617142857,
0.5555555555555556,10.0,0.5,YObsModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.5555555555555556,10.0,0.5,YObsModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.5555555555555556,10.0,0.5,YObsModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.5555555555555556,3.0,1.0,TestedOnlyModel,AUC,0.6112903225806452,0.5453945081682308,0.0658958144124144,0.5534332199650703
0.5555555555555556,3.0,1.0,TestedOnlyModel,xAUC,0.57007299270073,0.5912442396313364,-0.0211712469306064,
0.5555555555555556,3.0,1.0,TestedOnlyModel,ROCGap,0.0875757142857142,-0.0216689974891774,0.1092447117748917,
0.5555555555555556,3.0,1.0,DCEMModel,AUC,0.6395161290322581,0.6100104275286757,0.0295057015035823,0.6123540766614578
0.5555555555555556,3.0,1.0,DCEMModel,xAUC,0.6447688564476886,0.6072196620583717,0.0375491943893168,
0.5555555555555556,3.0,1.0,DCEMModel,ROCGap,0.0478897041904761,-0.0188508018711484,0.0667405060616246,
0.5555555555555556,3.0,1.0,YObsModel,AUC,0.6016129032258064,0.408260919939752,0.1933519832860543,0.4285136501516683
0.5555555555555556,3.0,1.0,YObsModel,xAUC,0.5618004866180049,0.4610599078341014,0.1007405787839034,
0.5555555555555556,3.0,1.0,YObsModel,ROCGap,0.2045594804013606,-0.010729838095238,0.2152893184965987,
0.5555555555555556,2.0,2.0,TestedOnlyModel,AUC,0.5935483870967742,0.5152357780095006,0.0783126090872735,0.5230719735269785
0.5555555555555556,2.0,2.0,TestedOnlyModel,xAUC,0.5721411192214112,0.5390937019969279,0.0330474172244833,
0.5555555555555556,2.0,2.0,TestedOnlyModel,ROCGap,0.0902660828571428,-0.0118042715238095,0.1020703543809523,
0.5555555555555556,2.0,2.0,DCEMModel,AUC,0.4225806451612903,0.5512570965125709,-0.1286764513512805,0.53971872414744
0.5555555555555556,2.0,2.0,DCEMModel,xAUC,0.4484184914841849,0.5344854070660522,-0.0860669155818673,
0.5555555555555556,2.0,2.0,DCEMModel,ROCGap,0.0073557142857142,-0.1359361863859649,0.1432919006716792,
0.5555555555555556,2.0,2.0,YObsModel,AUC,0.5903225806451613,0.4111111111111111,0.1792114695340502,0.4291295155804761
0.5555555555555556,2.0,2.0,YObsModel,xAUC,0.5469586374695864,0.4559139784946237,0.0910446589749627,
0.5555555555555556,2.0,2.0,YObsModel,ROCGap,0.1980649345396825,-0.0178084095238095,0.215873344063492,
0.5555555555555556,10.0,2.0,TestedOnlyModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.5555555555555556,10.0,2.0,TestedOnlyModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.5555555555555556,10.0,2.0,TestedOnlyModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.5555555555555556,10.0,2.0,DCEMModel,AUC,0.6459677419354839,0.6329741629011701,0.0129935790343137,0.6353984741244599
0.5555555555555556,10.0,2.0,DCEMModel,xAUC,0.6288321167883212,0.6544546850998464,-0.0256225683115252,
0.5555555555555556,10.0,2.0,DCEMModel,ROCGap,0.0773685714285714,-0.0643568902857142,0.1417254617142857,
0.5555555555555556,10.0,2.0,YObsModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.5555555555555556,10.0,2.0,YObsModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.5555555555555556,10.0,2.0,YObsModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.5555555555555556,0.3333333333333333,0.6666666666666667,TestedOnlyModel,AUC,0.5782258064516129,0.3657861198007183,0.2124396866508945,0.3865796488647853
0.5555555555555556,0.3333333333333333,0.6666666666666667,TestedOnlyModel,xAUC,0.5434306569343066,0.404147465437788,0.1392831914965185,
0.5555555555555556,0.3333333333333333,0.6666666666666667,TestedOnlyModel,ROCGap,0.2115525631095238,0.0,0.2115525631095238,
0.5555555555555556,0.3333333333333333,0.6666666666666667,DCEMModel,AUC,0.4782258064516129,0.5276792955625073,-0.0494534891108943,0.5232741979961394
0.5555555555555556,0.3333333333333333,0.6666666666666667,DCEMModel,xAUC,0.5079075425790754,0.5,0.0079075425790754,
0.5555555555555556,0.3333333333333333,0.6666666666666667,DCEMModel,ROCGap,0.0193852380952381,-0.0703545745167173,0.0897398126119554,
0.5555555555555556,0.3333333333333333,0.6666666666666667,YObsModel,AUC,0.5346774193548387,0.3924921793534932,0.1421852400013454,0.4070594723779759
0.5555555555555556,0.3333333333333333,0.6666666666666667,YObsModel,xAUC,0.4907542579075425,0.434331797235023,0.0564224606725195,
0.5555555555555556,0.3333333333333333,0.6666666666666667,YObsModel,ROCGap,0.1522617700231292,-0.0057042857142857,0.1579660557374149,
0.5555555555555556,0.5,1.5,TestedOnlyModel,AUC,0.6112903225806452,0.3445371335882284,0.2667531889924167,0.3686919753653828
0.5555555555555556,0.5,1.5,TestedOnlyModel,xAUC,0.5875912408759124,0.3704301075268817,0.2171611333490307,
0.5555555555555556,0.5,1.5,TestedOnlyModel,ROCGap,0.2656384257003484,0.0,0.2656384257003484,
0.5555555555555556,0.5,1.5,DCEMModel,AUC,0.5491935483870968,0.50786699107867,0.0413265573084268,0.5125379170879677
0.5555555555555556,0.5,1.5,DCEMModel,xAUC,0.5889294403892944,0.4808755760368663,0.108053864352428,
0.5555555555555556,0.5,1.5,DCEMModel,ROCGap,0.0621909523809523,-0.016771176095238,0.0789621284761904,
0.5555555555555556,0.5,1.5,YObsModel,AUC,0.5854838709677419,0.3996524157108099,0.185831455256932,0.4178509054141006
0.5555555555555556,0.5,1.5,YObsModel,xAUC,0.541970802919708,0.4463901689708141,0.0955806339488938,
0.5555555555555556,0.5,1.5,YObsModel,ROCGap,0.1908317730095237,-0.0039985714285714,0.1948303444380952,
0.5555555555555556,10.0,1.0,TestedOnlyModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.5555555555555556,10.0,1.0,TestedOnlyModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.5555555555555556,10.0,1.0,TestedOnlyModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.5555555555555556,10.0,1.0,DCEMModel,AUC,0.6459677419354839,0.6329741629011701,0.0129935790343137,0.6353984741244599
0.5555555555555556,10.0,1.0,DCEMModel,xAUC,0.6288321167883212,0.6544546850998464,-0.0256225683115252,
0.5555555555555556,10.0,1.0,DCEMModel,ROCGap,0.0773685714285714,-0.0643568902857142,0.1417254617142857,
0.5555555555555556,10.0,1.0,YObsModel,AUC,0.6741935483870968,0.627262194415479,0.0469313539716177,0.63276955602537
0.5555555555555556,10.0,1.0,YObsModel,xAUC,0.6515815085158151,0.6533794162826421,-0.0017979077668269,
0.5555555555555556,10.0,1.0,YObsModel,ROCGap,0.1029052380952381,-0.0559741238095238,0.1588793619047619,
0.5555555555555556,0.25,0.6666666666666667,TestedOnlyModel,AUC,0.5080645161290323,0.3839995365542811,0.1240649795747511,0.3954407574225572
0.5555555555555556,0.25,0.6666666666666667,TestedOnlyModel,xAUC,0.4905109489051095,0.3991551459293395,0.09135580297577,
0.5555555555555556,0.25,0.6666666666666667,TestedOnlyModel,ROCGap,0.1244090845995508,-0.0001219047619047,0.1245309893614555,
0.5555555555555556,0.25,0.6666666666666667,DCEMModel,AUC,0.5080645161290323,0.5576526474336694,-0.0495881313046371,0.5520268407022705
0.5555555555555556,0.25,0.6666666666666667,DCEMModel,xAUC,0.5542579075425791,0.5172043010752688,0.0370536064673102,
0.5555555555555556,0.25,0.6666666666666667,DCEMModel,ROCGap,0.0153066666666666,-0.0648569615238095,0.0801636281904762,
0.5555555555555556,0.25,0.6666666666666667,YObsModel,AUC,0.489516129032258,0.3678484532499131,0.1216676757823449,0.3790605754205349
0.5555555555555556,0.25,0.6666666666666667,YObsModel,xAUC,0.4369829683698297,0.4099078341013825,0.0270751342684472,
0.5555555555555556,0.25,0.6666666666666667,YObsModel,ROCGap,0.1213310277535714,-0.0013838095238095,0.1227148372773809,
0.5555555555555556,1.0,0.6666666666666667,TestedOnlyModel,AUC,0.55,0.4246553122465531,0.1253446877534469,0.4371725342402794
0.5555555555555556,1.0,0.6666666666666667,TestedOnlyModel,xAUC,0.5491484184914842,0.4365591397849462,0.1125892787065379,
0.5555555555555556,1.0,0.6666666666666667,TestedOnlyModel,ROCGap,0.1291454774789916,-0.003640867047619,0.1327863445266106,
0.5555555555555556,1.0,0.6666666666666667,DCEMModel,AUC,0.5120967741935484,0.5442938245857953,-0.0321970503922469,0.5404173177681773
0.5555555555555556,1.0,0.6666666666666667,DCEMModel,xAUC,0.5665450121654502,0.5006912442396313,0.0658537679258188,
0.5555555555555556,1.0,0.6666666666666667,DCEMModel,ROCGap,0.0197871428571428,-0.0509977748190476,0.0707849176761904,
0.5555555555555556,1.0,0.6666666666666667,YObsModel,AUC,0.6169354838709677,0.4214343645000579,0.1955011193709098,0.4414744002206085
0.5555555555555556,1.0,0.6666666666666667,YObsModel,xAUC,0.5708029197080292,0.4745007680491551,0.096302151658874,
0.5555555555555556,1.0,0.6666666666666667,YObsModel,ROCGap,0.2089585950761905,-0.0115347619047619,0.2204933569809524,
0.5555555555555556,3.0,0.5,TestedOnlyModel,AUC,0.603225806451613,0.4660062565172054,0.1372195499344075,0.4806783711738211
0.5555555555555556,3.0,0.5,TestedOnlyModel,xAUC,0.5720194647201946,0.5079877112135177,0.0640317535066768,
0.5555555555555556,3.0,0.5,TestedOnlyModel,ROCGap,0.1476447619047619,-0.0104637593939393,0.1581085212987013,
